CODLOCAL | DESCRLOCAL         | LOCAL_PATH                                       | LOCAL_PATH_CODES     | LOCAL_DEPTH | CODPROD | DESCRPROD                                | UNIDADE | MARCA      | NCM      | TOTAL_ESTOQUE     
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2750    | ROLAMENTO POLIA CABO LANCA XCMG 70K NSK  | MM      | NSK        | 84825010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8768    | ROLAMENTO RIGIDO DE ESFERAS 6201 ZZ      | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6672    | ROLAMENTO RIGIDO DE ESFERAS 6216 ZZ C3   | MM      | SKF        | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6079    | ROLAMENTO RIGIDO ESFERAS 6004 ZZ         | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6077    | ROLAMENTO RIGIDO ESFERAS 6007-2RS        | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6078    | ROLAMENTO RIGIDO ESFERAS 6203 2RS        | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6114    | ROLAMENTO RIGIDO ESFERAS 6204 2RS        | MM      | SKF        | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13971   | ROLAMENTO RIGIDO ESFERAS 6208C3          | MM      | GENERICO   | 87085099 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7229    | ROLAMENTO RIGIDO ESFERAS 6301 2RS        | MM      | GENERICO   | 84821010 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6103    | ROLAMENTO RIGIDO ESFERAS 6304 2RS        | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6234    | ROLAMENTO RIGIDO ESFERAS 6305 LU         | MM      | NTN        | 84821010 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12466   | ROLAMENTO RODA DIANT. SKF 33214          | MM      | SKF        | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9387    | ROLAMENTO RODA DIANTEIRA MBR-WB-13972370 | MM      | IRB AUTO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12903   | ROLAMENTO RODA DIANTEIRA NOVO PALIO UNO  | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13523   | ROLAMENTO RODA TRASEIRO HYSTER           | MM      | HYSTER     | 84821090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6068    | ROLAMENTO ROLDANA CORRENTE HYSTER1378699 | MM      | HYSTER     | 84821010 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10229   | ROLAMENTO ROLOS CONICO 33019             | MM      | MERCEDES B | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13813   | ROLAMENTO ROLOS CÔNICOS                  | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11595   | ROLAMENTO ROLOS CONICOS 32218A           | MM      | SKF        | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13811   | ROLAMENTO ROLOS CÔNICOS 33205            | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13794   | ROLAMENTO ROLOS CONICOS NTN 4T-2984/2924 | MM      | NTN        | 84824000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11692   | ROLAMENTO ROLOS SKF 3780 - 3720 Q        | MM      | SKF        | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10230   | ROLAMENTO SKF 32017                      | MM      | SKF        | 84821010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6982    | ROLAMENTO SKF 6002  2RSH                 | MM      | NSK        | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15123   | ROLAMENTO SKF 6005 2RS                   | MM      | SKF        | 84821010 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5310    | ROLAMENTO SKF 6008                       | MM      | SKF        | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3634    | ROLAMENTO TIMKEN 25580/25520             | MM      | TIMKEN     | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13799   | ROLAMENTO TIMKEN 2689/2631               | MM      | NSK        | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13809   | ROLAMENTO TIMKEN 32014X                  | MM      | SKF        | 84822010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13815   | ROLAMENTO TIMKEN 32022X 90K B2           | MM      | TIMKEN     | 84825010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4187    | ROLAMENTO TIMKEN 3216 90KB4              | MM      | TIMKEN     | 84825010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3633    | ROLAMENTO TIMKEN 32207                   | MM      | TIMKEN     | 84822010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5037    | ROLAMENTO TIMKEN X30211/Y30211           | MM      | TIMKEN     | 84822010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13793   | ROLAMENTO TIMKEN X30309/Y30309           | MM      | TIMKEN     | 84822010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5686    | ROLAMENTO TORRE ELEVAÇAO EMPILHAD HYSTER | MM      | HYSTER     | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7521    | ROLAMENTO TORRE ELEVACAO HYSTER 1333395  | MM      | HYSTER     | 84821010 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13730   | ROLAMENTO TORRE ELEVACAO HYSTER 1333649  | MM      | HYSTER     | 84821010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7520    | ROLAMENTO TORRE ELEVACAO HYSTER 1363272  | MM      | HYSTER     | 84821010 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12183   | ROLDANA GUINDASTE SANY 360X140X55MM      | MM      | SANY       | 84312011 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4746    | ROLDANA MANGUEIRA TORRE HYSTER 4128356   | MM      | HYSTER     | 84312011 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6069    | ROLDANA TORRE ELEVACAO HYSTER 1494017    | MM      | HYSTER     | 84312011 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10493   | ROLETE 31,7MM TE36047037 CRN-700         | MM      | GENERICO   | 87085099 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5589    | ROLETE PATIM VW 2RD607037                | MM      | VOLKSWAGEN | 87085099 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12302   | ROLETE SAPATA FREIO VW 2R0612565         | MM      | VOLKSWAGEN | 87085099 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5503    | ROLO BARBANTE ALGODAO                    | MM      | GENERICO   | 83089090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13233   | ROLO BORRACHA DE PORTA UNIFLEX 37018     | MM      | UNIFLEX    | 87082999 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2901    | ROLO DE ESPUMA POLIESTER C/ CABO         | MM      | GENERICO   | 96034010 | 42                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4990    | ROLO DE LA 1000 P/ PINTURA               | MM      | ATLAS      | 96034010 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12623   | ROLO DE LA 1000 P/ PINTURA SEM GRADE     | MM      | ATLAS      | 96034010 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12987   | ROLO DE LA SINTETICA P/ PINTURA C/ GRADE | MM      | GENERICO   | 96034010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6167    | ROLO GARFO PINTURA GAIOLA S/ ROSCA AÇO   | MM      | GENERICO   | 96034010 | 16                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7589    | ROLO PINTURA EXTRA PELE DE CARNEIRO      | MM      | ATLAS      | 96034010 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10241   | ROLO ROLAMENTO TRAS. INTERNO K594-592A   | MM      | GENERICO   | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12725   | ROTOR ALTERNADOR 65AMP 12V R-077         | MM      | KZN        | None     | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5453    | ROTOR DO DISTRIBUIDOR HYSTER 1326395     | MM      | HYSTER     | 85113010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3017    | ROTOR DO DISTRIBUIDOR HYSTER 1554034     | MM      | HYSTER     | 85113010 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8769    | ROTOR NORYL 810 P/MODELO CHS-17          | MM      | GENERICO   | 85113010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3100    | ROTULA ESFERICA RADIAL EMPILHADEIRA      | MM      | HYSTER     | 84312011 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8040    | ROTULA ESFERICA RADIAL OSCILANTE         | MM      | GENERICO   | 73043190 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4771    | ROTULA ESFERICA RADIAL OSCILANTE GE25ES  | MM      | GENERICO   | 73043190 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2584    | SABAO DESENGRAXANTE PINHEIRO 4,5KG       | MM      | PINHEIRO   | 34022000 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11551   | SACA FILTRO DE OLEO C/CORRENTE           | MM      | GENERICO   | 82055900 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9805    | SACA NUCLEO DE VALVULA SCHRAIDER         | MM      | GENERICO   | 82055900 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3415    | SACA PINO                                | MM      | GENERICO   | 82055900 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13927   | SAPATA FREIO TRASEIRO FRASLE FI/330-CPA  | MM      | FRASLE     | 87083090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12537   | SAPATA FREIO TRASEIRO FRASLE FI97CPA     | MM      | FRASLE     | 87083090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6555    | SAPATA LONA FREIO TRASEIRO FIAT FI330CPA | MM      | FRASLE     | 87083090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6840    | SAPATA LONA FREIO TRASEIRO VW276CPA      | MM      | FRASLE     | 87083090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6845    | SEDE VALVULA ESCAPE STD MOTOR VW GOL     | MM      | GENERICO   | 40169300 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6581    | SELADORA PARA PLASTICO MAXI RUBBER       | MM      | MAX RUBBER | 38140090 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11904   | SELO 22,50 ORIG                          | MM      | GENERICO   | None     | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11903   | SELO 25,40 ORIG                          | MM      | GENERICO   | None     | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13391   | SELO 30,40 (ABA BAIXA)                   | MM      | GENERICO   | 84099190 | 20                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13392   | SELO 49,70                               | MM      | GENERICO   | 84099190 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12299   | SELO BLOCO MOTOR 60MM 300240             | MM      | GENERICO   | None     | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5358    | SELO BLOCO MOTOR FIAT                    | MM      | GENERICO   | None     | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6499    | SELO BLOCO MOTOR OM 366/457/904          | MM      | GENERICO   | 73181900 | 2                 
